chi,ell,m,n,Rew,Imw,source,note
0.10037606177606179,2,2,1,0.36197010824481785,-0.272445842542521,qnm,s=-2 from qnm package
0.10423667953667955,2,2,1,0.36259201410470426,-0.2723811739284186,qnm,s=-2 from qnm package
0.1080972972972973,2,2,1,0.3632167131392356,-0.2723158421495375,qnm,s=-2 from qnm package
0.11195791505791507,2,2,1,0.36384422866909866,-0.2722498402931392,qnm,s=-2 from qnm package
0.11581853281853283,2,2,1,0.3644745843135633,-0.27218316134203496,qnm,s=-2 from qnm package
0.11967915057915059,2,2,1,0.36510780399562326,-0.27211579817258597,qnm,s=-2 from qnm package
0.12353976833976835,2,2,1,0.36574391194719363,-0.2720477435526518,qnm,s=-2 from qnm package
0.12740038610038612,2,2,1,0.3663829327144395,-0.27197899013948396,qnm,s=-2 from qnm package
0.13126100386100387,2,2,1,0.3670248911632445,-0.2719095304775845,qnm,s=-2 from qnm package
0.13512162162162164,2,2,1,0.367669812484744,-0.27183935699648787,qnm,s=-2 from qnm package
0.1389822393822394,2,2,1,0.36831772220105047,-0.2717684620085285,qnm,s=-2 from qnm package
0.14284285714285716,2,2,1,0.3689686461709966,-0.27169683770649544,qnm,s=-2 from qnm package
0.1467034749034749,2,2,1,0.3696226105961504,-0.2716244761612985,qnm,s=-2 from qnm package
0.15056409266409268,2,2,1,0.3702796420267975,-0.27155136931951146,qnm,s=-2 from qnm package
0.15442471042471043,2,2,1,0.3709397673681953,-0.27147750900090223,qnm,s=-2 from qnm package
0.1582853281853282,2,2,1,0.3716030138868956,-0.2714028868958812,qnm,s=-2 from qnm package
0.16214594594594595,2,2,1,0.3722694092171843,-0.2713274945628785,qnm,s=-2 from qnm package
0.16600656370656372,2,2,1,0.37293898136775505,-0.2712513234256807,qnm,s=-2 from qnm package
0.16986718146718147,2,2,1,0.3736117587284244,-0.27117436477066703,qnm,s=-2 from qnm package
0.17372779922779924,2,2,1,0.3742877700770915,-0.27109660974401306,qnm,s=-2 from qnm package
0.17758841698841699,2,2,1,0.3749670445867897,-0.2710180493487877,qnm,s=-2 from qnm package
0.18144903474903476,2,2,1,0.37564961183291934,-0.27093867444199426,qnm,s=-2 from qnm package
0.18530965250965253,2,2,1,0.3763355018006544,-0.2708584757315393,qnm,s=-2 from qnm package
0.18917027027027028,2,2,1,0.37702474489253884,-0.27077744377311924,qnm,s=-2 from qnm package
0.19303088803088805,2,2,1,0.37771737193616983,-0.2706955689670097,qnm,s=-2 from qnm package
0.1968915057915058,2,2,1,0.3784134141921739,-0.27061284155479975,qnm,s=-2 from qnm package
0.20075212355212357,2,2,1,0.3791129033622856,-0.270529251616021,qnm,s=-2 from qnm package
0.20461274131274132,2,2,1,0.3798158715976441,-0.2704447890646923,qnm,s=-2 from qnm package
0.2084733590733591,2,2,1,0.38052235150729435,-0.2703594436457814,qnm,s=-2 from qnm package
0.21233397683397684,2,2,1,0.38123237616685535,-0.27027320493155665,qnm,s=-2 from qnm package
0.2161945945945946,2,2,1,0.3819459791274283,-0.2701860623178587,qnm,s=-2 from qnm package
0.22005521235521236,2,2,1,0.3826631944246756,-0.2700980050202553,qnm,s=-2 from qnm package
0.22391583011583013,2,2,1,0.3833840565881882,-0.2700090220701199,qnm,s=-2 from qnm package
0.22777644787644788,2,2,1,0.3841086006509604,-0.26991910231055866,qnm,s=-2 from qnm package
0.23163706563706565,2,2,1,0.3848368621592281,-0.2698282343922816,qnm,s=-2 from qnm package
0.2354976833976834,2,2,1,0.3855688771824292,-0.2697364067693188,qnm,s=-2 from qnm package
0.23935830115830117,2,2,1,0.3863046823234802,-0.2696436076946372,qnm,s=-2 from qnm package
0.24321891891891892,2,2,1,0.3870443147292525,-0.2695498252156298,qnm,s=-2 from qnm package
0.2470795366795367,2,2,1,0.3877878121013678,-0.2694550471695015,qnm,s=-2 from qnm package
0.25094015444015444,2,2,1,0.3885352127071757,-0.26935926117848147,qnm,s=-2 from qnm package
0.25480077220077224,2,2,1,0.3892865553910655,-0.26926245464494863,qnm,s=-2 from qnm package
0.25866138996139,2,2,1,0.3900418795860608,-0.2691646147464005,qnm,s=-2 from qnm package
0.26252200772200773,2,2,1,0.3908012253256367,-0.26906572843026655,qnm,s=-2 from qnm package
0.2663826254826255,2,2,1,0.3915646332559346,-0.2689657824086101,qnm,s=-2 from qnm package
0.2702432432432433,2,2,1,0.39233214464817284,-0.2688647631526312,qnm,s=-2 from qnm package
0.274103861003861,2,2,1,0.39310380141147133,-0.26876265688705986,qnm,s=-2 from qnm package
0.2779644787644788,2,2,1,0.39387964610593473,-0.2686594495843573,qnm,s=-2 from qnm package
0.2818250965250965,2,2,1,0.3946597219561019,-0.26855512695875894,qnm,s=-2 from qnm package
0.2856857142857143,2,2,1,0.39544407286473504,-0.2684496744601466,qnm,s=-2 from qnm package
0.28954633204633207,2,2,1,0.39623274342694625,-0.26834307726773216,qnm,s=-2 from qnm package
0.2934069498069498,2,2,1,0.3970257789447264,-0.2682353202835709,qnm,s=-2 from qnm package
0.29726756756756756,2,2,1,0.39782322544181337,-0.2681263881258678,qnm,s=-2 from qnm package
0.30112818532818536,2,2,1,0.39862512967898495,-0.2680162651221009,qnm,s=-2 from qnm package
0.3049888030888031,2,2,1,0.3994315391697226,-0.2679049353019206,qnm,s=-2 from qnm package
0.30884942084942085,2,2,1,0.4002425021963145,-0.26779238238985736,qnm,s=-2 from qnm package
0.31271003861003865,2,2,1,0.4010580678263644,-0.26767858979778775,qnm,s=-2 from qnm package
0.3165706563706564,2,2,1,0.4018782859297719,-0.26756354061719934,qnm,s=-2 from qnm package
0.32043127413127415,2,2,1,0.40270320719612596,-0.2674472176111883,qnm,s=-2 from qnm package
0.3242918918918919,2,2,1,0.4035328831526099,-0.2673296032062388,qnm,s=-2 from qnm package
0.3281525096525097,2,2,1,0.4043673661823723,-0.2672106794837416,qnm,s=-2 from qnm package
0.33201312741312744,2,2,1,0.40520670954338667,-0.267090428171238,qnm,s=-2 from qnm package
0.3358737451737452,2,2,1,0.40605096738785373,-0.2669688306334111,qnm,s=-2 from qnm package
0.33973436293436293,2,2,1,0.4069001947821316,-0.2668458678627878,qnm,s=-2 from qnm package
0.34359498069498073,2,2,1,0.40775444772719655,-0.26672152047014214,qnm,s=-2 from qnm package
0.3474555984555985,2,2,1,0.4086137831797021,-0.2665957686746069,qnm,s=-2 from qnm package
0.3513162162162162,2,2,1,0.4094782590736081,-0.2664685922934633,qnm,s=-2 from qnm package
0.35517683397683397,2,2,1,0.41034793434243166,-0.26633997073160937,qnm,s=-2 from qnm package
0.3590374517374518,2,2,1,0.41122286894211096,-0.26620988297068704,qnm,s=-2 from qnm package
0.3628980694980695,2,2,1,0.4121031238745411,-0.26607830755786677,qnm,s=-2 from qnm package
0.36675868725868727,2,2,1,0.41298876121177414,-0.26594522259425973,qnm,s=-2 from qnm package
0.37061930501930507,2,2,1,0.41387984412089485,-0.26581060572294957,qnm,s=-2 from qnm package
0.3744799227799228,2,2,1,0.4147764368896457,-0.2656744341166477,qnm,s=-2 from qnm package
0.37834054054054056,2,2,1,0.415678604952787,-0.26553668446492446,qnm,s=-2 from qnm package
0.3822011583011583,2,2,1,0.41658641491923215,-0.2653973329610357,qnm,s=-2 from qnm package
0.3860617760617761,2,2,1,0.41749993459994433,-0.26525635528828007,qnm,s=-2 from qnm package
0.38992239382239385,2,2,1,0.4184192330367182,-0.26511372660594035,qnm,s=-2 from qnm package
0.3937830115830116,2,2,1,0.4193443805317821,-0.2649694215347202,qnm,s=-2 from qnm package
0.39764362934362935,2,2,1,0.4202754486782733,-0.2648234141416942,qnm,s=-2 from qnm package
0.40150424710424715,2,2,1,0.42121251039166313,-0.264675677924755,qnm,s=-2 from qnm package
0.4053648648648649,2,2,1,0.4221556399421087,-0.2645261857965161,qnm,s=-2 from qnm package
0.40922548262548264,2,2,1,0.4231049129878031,-0.2643749100676737,qnm,s=-2 from qnm package
0.4130861003861004,2,2,1,0.4240604066093323,-0.2642218224297726,qnm,s=-2 from qnm package
0.4169467181467182,2,2,1,0.4250221993450984,-0.2640668939373932,qnm,s=-2 from qnm package
0.42080733590733593,2,2,1,0.4259903712278475,-0.2639100949896987,qnm,s=-2 from qnm package
0.4246679536679537,2,2,1,0.4269650038223064,-0.26375139531133557,qnm,s=-2 from qnm package
0.4285285714285714,2,2,1,0.42794618026404413,-0.26359076393266856,qnm,s=-2 from qnm package
0.4323891891891892,2,2,1,0.42893398529951227,-0.2634281691692903,qnm,s=-2 from qnm package
0.436249806949807,2,2,1,0.4299285053273894,-0.2632635786008176,qnm,s=-2 from qnm package
0.4401104247104247,2,2,1,0.43092982844121824,-0.26309695904890323,qnm,s=-2 from qnm package
0.4439710424710425,2,2,1,0.4319380444734428,-0.26292827655446527,qnm,s=-2 from qnm package
0.44783166023166027,2,2,1,0.43295324504084204,-0.262757496354086,qnm,s=-2 from qnm package
0.451692277992278,2,2,1,0.4339755235914491,-0.2625845828555244,qnm,s=-2 from qnm package
0.45555289575289576,2,2,1,0.4350049754530103,-0.2624094996123492,qnm,s=-2 from qnm package
0.45941351351351356,2,2,1,0.4360416978830364,-0.2622322092976165,qnm,s=-2 from qnm package
0.4632741312741313,2,2,1,0.43708579012050164,-0.2620526736765579,qnm,s=-2 from qnm package
0.46713474903474905,2,2,1,0.4381373534392972,-0.26187085357825746,qnm,s=-2 from qnm package
0.4709953667953668,2,2,1,0.4391964912034436,-0.26168670886624873,qnm,s=-2 from qnm package
0.4748559845559846,2,2,1,0.44026330892420235,-0.26150019840799216,qnm,s=-2 from qnm package
0.47871660231660235,2,2,1,0.4413379143190891,-0.2613112800431758,qnm,s=-2 from qnm package
0.4825772200772201,2,2,1,0.4424204173729573,-0.26111991055081524,qnm,s=-2 from qnm package
0.48643783783783784,2,2,1,0.4435109304011388,-0.260926045615053,qnm,s=-2 from qnm package
0.49029845559845564,2,2,1,0.44460956811482116,-0.2607296397896437,qnm,s=-2 from qnm package
0.4941590733590734,2,2,1,0.445716447688673,-0.26053064646103274,qnm,s=-2 from qnm package
0.49801969111969113,2,2,1,0.44683168883086777,-0.2603290178099851,qnm,s=-2 from qnm package
0.5018803088803089,2,2,1,0.44795541385558907,-0.26012470477166894,qnm,s=-2 from qnm package
0.5057409266409266,2,2,1,0.44908774775811044,-0.2599176569941692,qnm,s=-2 from qnm package
0.5096015444015445,2,2,1,0.45022881829258793,-0.2597078227953086,qnm,s=-2 from qnm package
0.5134621621621622,2,2,1,0.45137875605266514,-0.25949514911773003,qnm,s=-2 from qnm package
0.51732277992278,2,2,1,0.45253769455499804,-0.259279581482132,qnm,s=-2 from qnm package
0.5211833976833977,2,2,1,0.4537057703258803,-0.25906106393860734,qnm,s=-2 from qnm package
0.5250440154440155,2,2,1,0.4548831229910436,-0.2588395390159347,qnm,s=-2 from qnm package
0.5289046332046332,2,2,1,0.45606989536881504,-0.25861494766879595,qnm,s=-2 from qnm package
0.532765250965251,2,2,1,0.4572662335667828,-0.2583872292227585,qnm,s=-2 from qnm package
0.5366258687258687,2,2,1,0.45847228708209087,-0.25815632131693517,qnm,s=-2 from qnm package
0.5404864864864866,2,2,1,0.45968820890559325,-0.2579221598442289,qnm,s=-2 from qnm package
0.5443471042471043,2,2,1,0.4609141556299839,-0.2576846788890045,qnm,s=-2 from qnm package
0.548207722007722,2,2,1,0.4621502875621169,-0.2574438106620751,qnm,s=-2 from qnm package
0.5520683397683398,2,2,1,0.4633967688397077,-0.25719948543287646,qnm,s=-2 from qnm package
0.5559289575289575,2,2,1,0.46465376755263926,-0.256951631458679,qnm,s=-2 from qnm package
0.5597895752895753,2,2,1,0.4659214558690644,-0.25670017491069164,qnm,s=-2 from qnm package
0.563650193050193,2,2,1,0.46720001016655693,-0.2564450397968806,qnm,s=-2 from qnm package
0.5675108108108109,2,2,1,0.4684896111685279,-0.25618614788134564,qnm,s=-2 from qnm package
0.5713714285714286,2,2,1,0.4697904440862144,-0.25592341860008566,qnm,s=-2 from qnm package
0.5752320463320464,2,2,1,0.4711026987664886,-0.25565676897295964,qnm,s=-2 from qnm package
0.5790926640926641,2,2,1,0.4724265698457332,-0.25538611351159096,qnm,s=-2 from qnm package
0.5829532818532819,2,2,1,0.47376225691018126,-0.25511136412309476,qnm,s=-2 from qnm package
0.5868138996138996,2,2,1,0.47510996466297284,-0.25483243000930983,qnm,s=-2 from qnm package
0.5906745173745174,2,2,1,0.4764699030983082,-0.25454921756136134,qnm,s=-2 from qnm package
0.5945351351351351,2,2,1,0.4778422876830585,-0.25426163024925097,qnm,s=-2 from qnm package
0.598395752895753,2,2,1,0.47922733954619956,-0.2539695685062225,qnm,s=-2 from qnm package
0.6022563706563707,2,2,1,0.48062528567652985,-0.2536729296076088,qnm,s=-2 from qnm package
0.6061169884169885,2,2,1,0.4820363591290918,-0.2533716075438762,qnm,s=-2 from qnm package
0.6099776061776062,2,2,1,0.4834607992407043,-0.2530654928874669,qnm,s=-2 from qnm package
0.613838223938224,2,2,1,0.48489885185523635,-0.2527544726531842,qnm,s=-2 from qnm package
0.6176988416988417,2,2,1,0.4863507695590361,-0.2524384301516775,qnm,s=-2 from qnm package
0.6215594594594595,2,2,1,0.4878168119271005,-0.25211724483563996,qnm,s=-2 from qnm package
0.6254200772200773,2,2,1,0.4892972457806564,-0.251790792138324,qnm,s=-2 from qnm package
0.629280694980695,2,2,1,0.490792345456713,-0.2514589433038968,qnm,s=-2 from qnm package
0.6331413127413128,2,2,1,0.49230239309034024,-0.2511215652091482,qnm,s=-2 from qnm package
0.6370019305019305,2,2,1,0.49382767891035423,-0.2507785201760506,qnm,s=-2 from qnm package
0.6408625482625483,2,2,1,0.49536850154922857,-0.2504296657745939,qnm,s=-2 from qnm package
0.644723166023166,2,2,1,0.49692516836808837,-0.2500748546153336,qnm,s=-2 from qnm package
0.6485837837837838,2,2,1,0.49849799579761184,-0.24971393413096046,qnm,s=-2 from qnm package
0.6524444015444015,2,2,1,0.5000873096959274,-0.24934674634629533,qnm,s=-2 from qnm package
0.6563050193050194,2,2,1,0.5016934457244263,-0.24897312763588544,qnm,s=-2 from qnm package
0.6601656370656371,2,2,1,0.5033167497426883,-0.2485929084684851,qnm,s=-2 from qnm package
0.6640262548262549,2,2,1,0.5049575782236552,-0.24820591313754256,qnm,s=-2 from qnm package
0.6678868725868726,2,2,1,0.5066162986903879,-0.2478119594767878,qnm,s=-2 from qnm package
0.6717474903474904,2,2,1,0.5082932901757912,-0.24741085855998576,qnm,s=-2 from qnm package
0.6756081081081081,2,2,1,0.5099889437067364,-0.24700241438372095,qnm,s=-2 from qnm package
0.6794687258687259,2,2,1,0.5117036628142937,-0.24658642353218377,qnm,s=-2 from qnm package
0.6833293436293437,2,2,1,0.5134378640717031,-0.24616267482262166,qnm,s=-2 from qnm package
0.6871899613899615,2,2,1,0.5151919776620966,-0.24573094893027217,qnm,s=-2 from qnm package
0.6910505791505792,2,2,1,0.516966447977853,-0.24529101799120878,qnm,s=-2 from qnm package
0.694911196911197,2,2,1,0.518761734253896,-0.2448426451816502,qnm,s=-2 from qnm package
0.6987718146718147,2,2,1,0.5205783112373087,-0.24438558427205082,qnm,s=-2 from qnm package
0.7026324324324325,2,2,1,0.522416669895771,-0.24391957915410356,qnm,s=-2 from qnm package
0.7064930501930502,2,2,1,0.5242773181677579,-0.24344436333878133,qnm,s=-2 from qnm package
0.7103536679536679,2,2,1,0.5261607817574441,-0.24295965942319525,qnm,s=-2 from qnm package
0.7142142857142858,2,2,1,0.5280676049776898,-0.24246517852399738,qnm,s=-2 from qnm package
0.7180749034749035,2,2,1,0.5299983516447546,-0.24196061967480512,qnm,s=-2 from qnm package
0.7219355212355213,2,2,1,0.5319536060286241,-0.24144566918483976,qnm,s=-2 from qnm package
0.725796138996139,2,2,1,0.533933973863376,-0.24091999995587085,qnm,s=-2 from qnm package
0.7296567567567568,2,2,1,0.5359400834221876,-0.2403832707540673,qnm,s=-2 from qnm package
0.7335173745173745,2,2,1,0.53797258666228,-0.2398351254332716,qnm,s=-2 from qnm package
0.7373779922779923,2,2,1,0.5400321604453526,-0.23927519210567347,qnm,s=-2 from qnm package
0.7412386100386101,2,2,1,0.5421195078398857,-0.2387030822556651,qnm,s=-2 from qnm package
0.7450992277992279,2,2,1,0.5442353595119926,-0.23811838979203231,qnm,s=-2 from qnm package
0.7489598455598456,2,2,1,0.5463804752125152,-0.23752069003338533,qnm,s=-2 from qnm package
0.7528204633204634,2,2,1,0.548555645368578,-0.23690953862099398,qnm,s=-2 from qnm package
0.7566810810810811,2,2,1,0.5507616927888522,-0.23628447035278805,qnm,s=-2 from qnm package
0.7605416988416989,2,2,1,0.5529994744925972,-0.23564499793142307,qnm,s=-2 from qnm package
0.7644023166023166,2,2,1,0.5552698836738696,-0.23499061061882162,qnm,s=-2 from qnm package
0.7682629343629344,2,2,1,0.5575738518132001,-0.23432077278844707,qnm,s=-2 from qnm package
0.7721235521235522,2,2,1,0.5599123509507825,-0.23363492236595568,qnm,s=-2 from qnm package
0.77598416988417,2,2,1,0.5622863961364651,-0.23293246914749818,qnm,s=-2 from qnm package
0.7798447876447877,2,2,1,0.5646970480738629,-0.23221279298398043,qnm,s=-2 from qnm package
0.7837054054054055,2,2,1,0.5671454159777666,-0.23147524181806003,qnm,s=-2 from qnm package
0.7875660231660232,2,2,1,0.5696326606663437,-0.23071912955914026,qnm,s=-2 from qnm package
0.791426640926641,2,2,1,0.5721599979123512,-0.22994373377991886,qnm,s=-2 from qnm package
0.7952872586872587,2,2,1,0.5747287020803822,-0.2291482932158854,qnm,s=-2 from qnm package
0.7991478764478764,2,2,1,0.5773401100806853,-0.22833200504693904,qnm,s=-2 from qnm package
0.8030084942084943,2,2,1,0.5799956256740807,-0.22749402193762033,qnm,s=-2 from qnm package
0.806869111969112,2,2,1,0.5826967241667679,-0.2266334488092996,qnm,s=-2 from qnm package
0.8107297297297298,2,2,1,0.5854449575392886,-0.22574933931424712,qnm,s=-2 from qnm package
0.8145903474903475,2,2,1,0.5882419600597062,-0.2248406919772981,qnm,s=-2 from qnm package
0.8184509652509653,2,2,1,0.5910894544381319,-0.22390644596616502,qnm,s=-2 from qnm package
0.822311583011583,2,2,1,0.5939892585877442,-0.22294547644583831,qnm,s=-2 from qnm package
0.8261722007722008,2,2,1,0.5969432930669657,-0.22195658946614322,qnm,s=-2 from qnm package
0.8300328185328186,2,2,1,0.5999535892884078,-0.22093851632388647,qnm,s=-2 from qnm package
0.8338934362934364,2,2,1,0.6030222985932091,-0.21988990733221045,qnm,s=-2 from qnm package
0.8377540540540541,2,2,1,0.6061517023046519,-0.21880932491930116,qnm,s=-2 from qnm package
0.8416146718146719,2,2,1,0.6093442228928913,-0.21769523596616835,qnm,s=-2 from qnm package
0.8454752895752896,2,2,1,0.6126024364040837,-0.21654600327859871,qnm,s=-2 from qnm package
0.8493359073359074,2,2,1,0.6159290863327049,-0.21535987607083856,qnm,s=-2 from qnm package
0.8531965250965251,2,2,1,0.6193270991460701,-0.21413497931751133,qnm,s=-2 from qnm package
0.8570571428571429,2,2,1,0.6227996017069813,-0.21286930180526012,qnm,s=-2 from qnm package
0.8609177606177607,2,2,1,0.6263499408841301,-0.21156068268495362,qnm,s=-2 from qnm package
0.8647783783783785,2,2,1,0.6299817056935995,-0.2102067962884941,qnm,s=-2 from qnm package
0.8686389961389962,2,2,1,0.6336987523797855,-0.20880513492925293,qnm,s=-2 from qnm package
0.872499613899614,2,2,1,0.6375052329236189,-0.20735298934978916,qnm,s=-2 from qnm package
0.8763602316602317,2,2,1,0.641405627564253,-0.20584742641268156,qnm,s=-2 from qnm package
0.8802208494208494,2,2,1,0.6454047820416666,-0.20428526354574436,qnm,s=-2 from qnm package
0.8840814671814672,2,2,1,0.6495079504189579,-0.20266303934770713,qnm,s=-2 from qnm package
0.887942084942085,2,2,1,0.653720844533011,-0.2009769796281925,qnm,s=-2 from qnm package
0.8918027027027028,2,2,1,0.6580496913617048,-0.19922295798858936,qnm,s=-2 from qnm package
0.8956633204633205,2,2,1,0.6625012999008778,-0.197396449837256,qnm,s=-2 from qnm package
0.8995239382239383,2,2,1,0.6670831395353987,-0.1954924784588885,qnm,s=-2 from qnm package
0.903384555984556,2,2,1,0.6718034323943664,-0.19350555140317444,qnm,s=-2 from qnm package
0.9072451737451738,2,2,1,0.6766712628406089,-0.19142958499425378,qnm,s=-2 from qnm package
0.9111057915057915,2,2,1,0.6816967081147576,-0.1892578141507175,qnm,s=-2 from qnm package
0.9149664092664093,2,2,1,0.6868909953126243,-0.18698268388913472,qnm,s=-2 from qnm package
0.9188270270270271,2,2,1,0.6922666914353389,-0.18459571778246786,qnm,s=-2 from qnm package
0.9226876447876449,2,2,1,0.6978379353796732,-0.1820873571392623,qnm,s=-2 from qnm package
0.9265482625482626,2,2,1,0.7036207236769151,-0.1794467625852652,qnm,s=-2 from qnm package
0.9304088803088804,2,2,1,0.7096332659121556,-0.17666156680016756,qnm,s=-2 from qnm package
0.9342694980694981,2,2,1,0.7158964316314115,-0.1737175629804274,qnm,s=-2 from qnm package
0.9381301158301159,2,2,1,0.72243431906405,-0.17059830752166424,qnm,s=-2 from qnm package
0.9419907335907336,2,2,1,0.7292749885859092,-0.16728460640720152,qnm,s=-2 from qnm package
0.9458513513513515,2,2,1,0.7364514228855473,-0.16375384114790079,qnm,s=-2 from qnm package
0.9497119691119692,2,2,1,0.7440028052699912,-0.15997906894690228,qnm,s=-2 from qnm package
0.953572586872587,2,2,1,0.7519762544509402,-0.15592779798992493,qnm,s=-2 from qnm package
0.9574332046332047,2,2,1,0.7604292311644414,-0.15156028317388592,qnm,s=-2 from qnm package
0.9612938223938224,2,2,1,0.7694329630486998,-0.14682709274637837,qnm,s=-2 from qnm package
0.9651544401544402,2,2,1,0.7790774667984544,-0.14166552761938456,qnm,s=-2 from qnm package
0.9690150579150579,2,2,1,0.78947918019354,-0.13599415988583147,qnm,s=-2 from qnm package
0.9728756756756757,2,2,1,0.8007930739326753,-0.12970413233800346,qnm,s=-2 from qnm package
0.9767362934362935,2,2,1,0.8132329351992443,-0.12264453038099532,qnm,s=-2 from qnm package
0.9805969111969113,2,2,1,0.8271077538041252,-0.11459603700294471,qnm,s=-2 from qnm package
0.984457528957529,2,2,1,0.8428932356987553,-0.10521895522425985,qnm,s=-2 from qnm package
0.9883181467181468,2,2,1,0.8613915783993688,-0.09393667777550027,qnm,s=-2 from qnm package
0.9921787644787645,2,2,1,0.8841658551595644,-0.07961803741002006,qnm,s=-2 from qnm package
0.9960393822393823,2,2,1,0.9152245581096632,-0.05934427342266037,qnm,s=-2 from qnm package
0.9999,2,2,1,0.9856734295906474,-0.010406220892303275,qnm,s=-2 from qnm package
0.0,2,2,2,0.30105345461250427,-0.47827698322307044,qnm,s=-2 from qnm package
0.003860617760617761,2,2,2,0.30171900829431897,-0.4781033157859478,qnm,s=-2 from qnm package
0.007721235521235522,2,2,2,0.3023870850468492,-0.4779287414544087,qnm,s=-2 from qnm package
0.011581853281853283,2,2,2,0.303057701844622,-0.47775325194605667,qnm,s=-2 from qnm package
0.015442471042471043,2,2,2,0.3037308758574922,-0.4775768388713097,qnm,s=-2 from qnm package
0.019303088803088803,2,2,2,0.3044066244537228,-0.47739949373175833,qnm,s=-2 from qnm package
0.023163706563706567,2,2,2,0.3050849652031459,-0.47722120791848194,qnm,s=-2 from qnm package
0.027024324324324327,2,2,2,0.3057659158803767,-0.4770419727103337,qnm,s=-2 from qnm package
0.030884942084942087,2,2,2,0.3064494944680814,-0.47686177927219114,qnm,s=-2 from qnm package
0.03474555984555985,2,2,2,0.30713571916034443,-0.4766806186531589,qnm,s=-2 from qnm package
0.03860617760617761,2,2,2,0.3078246083660449,-0.4764984817847597,qnm,s=-2 from qnm package
0.04246679536679537,2,2,2,0.30851618071235454,-0.4763153594790583,qnm,s=-2 from qnm package
0.04632741312741313,2,2,2,0.3092104550482822,-0.4761312424267613,qnm,s=-2 from qnm package
0.05018803088803089,2,2,2,0.30990745044829865,-0.47594612119527435,qnm,s=-2 from qnm package
0.05404864864864865,2,2,2,0.310607186216011,-0.47575998622672,qnm,s=-2 from qnm package
0.05790926640926641,2,2,2,0.31130968188795344,-0.475572827835908,qnm,s=-2 from qnm package
0.06176988416988417,2,2,2,0.31201495723742023,-0.47538463620826066,qnm,s=-2 from qnm package
0.06563050193050193,2,2,2,0.3127230322783929,-0.4751954013977083,qnm,s=-2 from qnm package
0.0694911196911197,2,2,2,0.31343392726955,-0.47500511332451484,qnm,s=-2 from qnm package
0.07335173745173745,2,2,2,0.3141476627183532,-0.4748137617730798,qnm,s=-2 from qnm package
0.07721235521235521,2,2,2,0.3148642593852224,-0.47462133638967324,qnm,s=-2 from qnm package
0.08107297297297297,2,2,2,0.3155837382878081,-0.47442782668013445,qnm,s=-2 from qnm package
0.08493359073359073,2,2,2,0.3163061207053237,-0.4742332220075122,qnm,s=-2 from qnm package
0.08879420849420849,2,2,2,0.3170314281830165,-0.47403751158965574,qnm,s=-2 from qnm package
0.09265482625482627,2,2,2,0.31775968253668796,-0.47384068449674577,qnm,s=-2 from qnm package
0.09651544401544403,2,2,2,0.3184909058573385,-0.47364272964878423,qnm,s=-2 from qnm package
0.10037606177606179,2,2,2,0.31922512051590496,-0.4734436358130103,qnm,s=-2 from qnm package
0.10423667953667955,2,2,2,0.31996234916809463,-0.47324339160126944,qnm,s=-2 from qnm package
0.1080972972972973,2,2,2,0.32070261475933953,-0.4730419854673191,qnm,s=-2 from qnm package
0.11195791505791507,2,2,2,0.32144594052983083,-0.47283940570406974,qnm,s=-2 from qnm package
0.11581853281853283,2,2,2,0.3221923500197,-0.47263564044077017,qnm,s=-2 from qnm package
0.11967915057915059,2,2,2,0.32294186707428535,-0.4724306776401156,qnm,s=-2 from qnm package
0.12353976833976835,2,2,2,0.3236945158495246,-0.4722245050953052,qnm,s=-2 from qnm package
0.12740038610038612,2,2,2,0.3244503208174656,-0.4720171104270143,qnm,s=-2 from qnm package
0.13126100386100387,2,2,2,0.3252093067719174,-0.4718084810803012,qnm,s=-2 from qnm package
0.13512162162162164,2,2,2,0.32597149883417936,-0.4715986043214536,qnm,s=-2 from qnm package
0.1389822393822394,2,2,2,0.32673692245896974,-0.471387467234737,qnm,s=-2 from qnm package
0.14284285714285716,2,2,2,0.327505603440431,-0.47117505671908455,qnm,s=-2 from qnm package
0.1467034749034749,2,2,2,0.32827756791829343,-0.47096135948469614,qnm,s=-2 from qnm package
0.15056409266409268,2,2,2,0.3290528423841745,-0.4707463620495707,qnm,s=-2 from qnm package
0.15442471042471043,2,2,2,0.3298314536880377,-0.47053005073593007,qnm,s=-2 from qnm package
0.1582853281853282,2,2,2,0.3306134290447817,-0.47031241166658094,qnm,s=-2 from qnm package
0.16214594594594595,2,2,2,0.33139879604099015,-0.4700934307611704,qnm,s=-2 from qnm package
0.16600656370656372,2,2,2,0.332187582641834,-0.46987309373236225,qnm,s=-2 from qnm package
0.16986718146718147,2,2,2,0.3329798171981478,-0.4696513860819052,qnm,s=-2 from qnm package
0.17372779922779924,2,2,2,0.33377552845365704,-0.46942829309661865,qnm,s=-2 from qnm package
0.17758841698841699,2,2,2,0.33457474555238464,-0.46920379984426064,qnm,s=-2 from qnm package
0.18144903474903476,2,2,2,0.3353774980462384,-0.4689778911693083,qnm,s=-2 from qnm package
0.18530965250965253,2,2,2,0.33618381590275204,-0.46875055168862667,qnm,s=-2 from qnm package
0.18917027027027028,2,2,2,0.33699372951306705,-0.46852176578701565,qnm,s=-2 from qnm package
0.19303088803088805,2,2,2,0.3378072697000268,-0.46829151761266696,qnm,s=-2 from qnm package
0.1968915057915058,2,2,2,0.33862446772655913,-0.468059791072476,qnm,s=-2 from qnm package
